Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistivity (Ohm),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm),Bridge 2 Std. Dev. (Ohm),Bridge 3 Std. Dev. (Ohm),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,19271115.91,4370,193.831298828125,9999.712890625,0,0.87973085641861,99.9020004272461,11.472433013916,99.9020004272461,9.12143547058106,99.9020004272461,,,0.000325950574471506,0.00118929190587399,0.00189329297034057,,25,0.87973085641861,11.472433013916,9.12143547058106,
,19271125.69,4370,193.545295715332,9999.712890625,0,0.879022107124329,99.9020004272461,11.4678523254395,99.9020004272461,9.1152214050293,99.9020004272461,,,0.000243817586593746,0.00253349627807342,0.00161137323424747,,25,0.879022107124329,11.4678523254395,9.1152214050293,
,19271136.72,4370,193.22265625,9999.712890625,0,0.878292028903961,99.9020004272461,11.4664265441895,99.9020004272461,9.10877285003662,99.9020004272461,,,0.00022812015775719,0.00213477780345731,0.00153380872713615,,25,0.878292028903961,11.4664265441895,9.10877285003662,
,19271149.77,4370,192.788597106934,9999.712890625,0,0.877381715774536,99.9020004272461,11.4575845336914,99.9020004272461,9.10109172821045,99.9020004272461,,,0.00022669288591348,0.00282375200877304,0.00169930617362383,,25,0.877381715774536,11.4575845336914,9.10109172821045,
,19271160.69,4370,192.392951965332,9999.712890625,0,0.876570682525635,99.9020004272461,11.448198890686,99.9020004272461,9.09391300201416,99.9020004272461,,,0.000228665058658757,0.00279164624281195,0.0016859479528918,,25,0.876570682525635,11.448198890686,9.09391300201416,
,19271172.53,4370,192.000244140625,9999.712890625,0,0.875610737800598,99.9020004272461,11.4350970077515,99.9020004272461,9.08607070922852,99.9020004272461,,,0.000277326955973627,0.00359052503519994,0.00173089002997017,,25,0.875610737800598,11.4350970077515,9.08607070922852,
,19271184.55,4370,191.623199462891,9999.712890625,0,0.874800453186035,99.9020004272461,11.4235990142822,99.9020004272461,9.07885398864746,99.9020004272461,,,0.000312395390561059,0.00200675528642618,0.00162019080361233,,25,0.874800453186035,11.4235990142822,9.07885398864746,
,19271197.78,4370,191.175048828125,9999.712890625,0,0.873857324123383,99.9020004272461,11.4129028320313,99.9020004272461,9.07046939849853,99.9020004272461,,,0.000319920071708887,0.00200311275084376,0.00172808864609637,,25,0.873857324123383,11.4129028320313,9.07046939849853,
,19271208.75,4370,190.790298461914,9999.712890625,0,0.872979068756104,99.9020004272461,11.4005815887451,99.9020004272461,9.06315021514893,99.9020004272461,,,0.000306875312444228,0.003208217386638,0.00170193398917938,,25,0.872979068756104,11.4005815887451,9.06315021514893,
,19271219.70,4370,190.426452636719,9999.712890625,0,0.872175667285919,99.9020004272461,11.3862839126587,99.9020004272461,9.05613433837891,99.9020004272461,,,0.000266233871792783,0.00565148468329176,0.00163317910506838,,25,0.872175667285919,11.3862839126587,9.05613433837891,
,19271232.75,4370,190.002105712891,9999.712890625,0,0.87126077413559,99.9020004272461,11.3685609817505,99.9020004272461,9.04781322479248,99.9020004272461,,,0.000309222068995931,0.00320986508506294,0.00168535673612748,,25,0.87126077413559,11.3685609817505,9.04781322479248,
,19271244.81,4370,189.596549987793,9999.712890625,0,0.870339021682739,99.9020004272461,11.3558472824097,99.9020004272461,9.03997852325439,99.9020004272461,,,0.00027887519233022,0.0031667689761786,0.00168274164394234,,25,0.870339021682739,11.3558472824097,9.03997852325439,
,19271255.89,4370,189.214996337891,9999.712890625,0,0.869552426338196,99.9020004272461,11.3426544570923,99.9020004272461,9.03266017913818,99.9020004272461,,,0.000282733810233266,0.00311046583768666,0.00174199567307999,,25,0.869552426338196,11.3426544570923,9.03266017913818,
,19271267.80,4370,188.819351196289,9999.712890625,0,0.868565735816956,99.9020004272461,11.3301842498779,99.9020004272461,9.02485595703125,99.9020004272461,,,0.00031693583243694,0.00270040830736536,0.00172068513749823,,25,0.868565735816956,11.3301842498779,9.02485595703125,
,19271281.11,4370,188.381797790527,9999.712890625,0,0.867737894058228,99.9020004272461,11.3189763259888,99.9020004272461,9.01628135681152,99.9020004272461,,,0.000334364927554292,0.00191007088319237,0.00174630539872041,,25,0.867737894058228,11.3189763259888,9.01628135681152,
,19271292.92,4370,187.982650756836,9999.712890625,0,0.866809995174408,99.9020004272461,11.3100604248047,99.9020004272461,9.00880867004395,99.9020004272461,,,0.000363233475835987,0.00214463779740611,0.00170472849878617,,25,0.866809995174408,11.3100604248047,9.00880867004395,
,19271303.75,4370,187.618949890137,9999.712890625,0,0.865956230163574,99.9020004272461,11.2990777587891,99.9020004272461,9.00150783538818,99.9020004272461,,,0.00023681191613973,0.00305142552645482,0.00168909214398668,,25,0.865956230163574,11.2990777587891,9.00150783538818,
,19271315.88,4370,187.215454101563,9999.712890625,0,0.865045139789581,99.9020004272461,11.2902716827393,99.9020004272461,8.99370532989502,99.9020004272461,,,0.000236760029831262,0.0023292337220927,0.00171370094000902,,25,0.865045139789581,11.2902716827393,8.99370532989502,
,19271328.11,4370,186.815444946289,9999.712890625,0,0.864101996421814,99.9020004272461,11.2808753204346,99.9020004272461,8.98565841674805,99.9020004272461,,,0.000303025182259945,0.00185986754646191,0.00168278955631007,,25,0.864101996421814,11.2808753204346,8.98565841674805,
,19271340.19,4370,186.40340423584,9999.712890625,0,0.863131339550018,99.9020004272461,11.2700096511841,99.9020004272461,8.97770606994629,99.9020004272461,,,0.000301766368181767,0.00128859617761618,0.0016863994760859,,25,0.863131339550018,11.2700096511841,8.97770606994629,
,19271352.19,4370,186.001197814941,9999.712890625,0,0.862237832546234,99.9020004272461,11.2608492660522,99.9020004272461,8.96990043640137,99.9020004272461,,,0.000285379890007742,0.00212367743917348,0.00176464268329476,,25,0.862237832546234,11.2608492660522,8.96990043640137,
,19271364.22,4370,185.605445861816,9999.712890625,0,0.861442053318024,99.9020004272461,11.2505844497681,99.9020004272461,8.96213302612305,99.9020004272461,,,0.000370979949066481,0.00195174182726206,0.00167476603954984,,25,0.861442053318024,11.2505844497681,8.96213302612305,
,19271375.92,4370,185.214698791504,9999.712890625,0,0.860560019016266,99.9020004272461,11.241960144043,99.9020004272461,8.95436401367187,99.9020004272461,,,0.000339036927059841,0.00247943342302302,0.00168403333531122,,25,0.860560019016266,11.241960144043,8.95436401367187,
,19271388.22,4370,184.80224609375,9999.712890625,0,0.859642839431763,99.9020004272461,11.2313595199585,99.9020004272461,8.94646831512451,99.9020004272461,,,0.000264547016041138,0.00139397023762202,0.00167046260290672,,25,0.859642839431763,11.2313595199585,8.94646831512451,
,19271400.11,4370,184.400550842285,9999.712890625,0,0.858803522586822,99.9020004272461,11.2222700881958,99.9020004272461,8.93849388122559,99.9020004272461,,,0.000238987103266531,0.00114491959827041,0.00176989278655556,,25,0.858803522586822,11.2222700881958,8.93849388122559,
,19271412.08,4370,184.002304077148,9999.712890625,0,0.857941336631775,99.9020004272461,11.2154663848877,99.9020004272461,8.9304691696167,99.9020004272461,,,0.000356738574914066,0.00152405818796974,0.00175016447664462,,25,0.857941336631775,11.2154663848877,8.9304691696167,
,19271423.98,4370,183.607498168945,9999.712890625,0,0.857031781673431,99.9020004272461,11.2049917221069,99.9020004272461,8.92286731719971,99.9020004272461,,,0.000320353017584714,0.00255525950814631,0.00168297982845724,,25,0.857031781673431,11.2049917221069,8.92286731719971,
,19271435.89,4370,183.21900177002,9999.712890625,0,0.856097040176392,99.9020004272461,11.1962727737427,99.9020004272461,8.91491859436035,99.9020004272461,,,0.000291057454838136,0.002393918609995,0.00171484179401304,,25,0.856097040176392,11.1962727737427,8.91491859436035,
,19271447.97,4370,182.807800292969,9999.712890625,0,0.855181386470795,99.9020004272461,11.1866663360596,99.9020004272461,8.90704624176025,99.9020004272461,,,0.000266653400280959,0.00203439229708392,0.00171043223853332,,25,0.855181386470795,11.1866663360596,8.90704624176025,
,19271459.69,4370,182.418746948242,9999.712890625,0,0.854318408966064,99.9020004272461,11.1777883148193,99.9020004272461,8.89915428161621,99.9020004272461,,,0.000283415383423451,0.00231904851476953,0.00164634213652509,,25,0.854318408966064,11.1777883148193,8.89915428161621,
,19271471.78,4370,182.013153076172,9999.712890625,0,0.853447818756104,99.9020004272461,11.1670678329468,99.9020004272461,8.89126544952393,99.9020004272461,,,0.000313287013974184,0.00339494481662528,0.00165665479514771,,25,0.853447818756104,11.1670678329468,8.89126544952393,
,19271483.83,4370,181.610748291016,9999.712890625,0,0.852597050666809,99.9020004272461,11.1568543243408,99.9020004272461,8.88310695648193,99.9020004272461,,,0.000279983584758061,0.000865889047235715,0.00177819647511574,,25,0.852597050666809,11.1568543243408,8.88310695648193,
,19271496.03,4370,181.207954406738,9999.712890625,0,0.851605043411255,99.9020004272461,11.1453279495239,99.9020004272461,8.8750080871582,99.9020004272461,,,0.000186198041200455,0.00380598035466592,0.00175806700120284,,25,0.851605043411255,11.1453279495239,8.8750080871582,
,19271508.30,4370,180.801551818848,9999.712890625,0,0.85085586309433,99.9020004272461,11.1329884719849,99.9020004272461,8.86695281982422,99.9020004272461,,,0.000303925449731659,0.00232991714782249,0.00174738463276928,,25,0.85085586309433,11.1329884719849,8.86695281982422,
,19271520.44,4370,180.394752502441,9999.712890625,0,0.849848554134369,99.9020004272461,11.1216171264648,99.9020004272461,8.85907150268555,99.9020004272461,,,0.000188049592832113,0.00207621810118055,0.00172739404416812,,25,0.849848554134369,11.1216171264648,8.85907150268555,
,19271532.56,4370,179.988502502441,9999.712890625,0,0.848836677074432,99.9020004272461,11.111628112793,99.9020004272461,8.8509313583374,99.9020004272461,,,0.000325645662804016,0.0027540404853764,0.00179605542970949,,25,0.848836677074432,11.111628112793,8.8509313583374,
,19271544.36,4370,179.597999572754,9999.712890625,0,0.848087501525879,99.9020004272461,11.1038820266724,99.9020004272461,8.84303112030029,99.9020004272461,,,0.000207589662594819,0.00117376815951317,0.00171382474247211,,25,0.848087501525879,11.1038820266724,8.84303112030029,
,19271556.48,4370,179.193954467773,9999.712890625,0,0.847132892608643,99.9020004272461,11.0926292037964,99.9020004272461,8.83509105682373,99.9020004272461,,,0.000275914570517378,0.00204598143793482,0.00167470771497885,,25,0.847132892608643,11.0926292037964,8.83509105682373,
,19271568.42,4370,178.794746398926,9999.712890625,0,0.846330254077911,99.9020004272461,11.0830937957764,99.9020004272461,8.82693481445313,99.9020004272461,,,0.000295225538172461,0.0025325871910701,0.00171360116181681,,25,0.846330254077911,11.0830937957764,8.82693481445313,
,19271580.47,4370,178.394905090332,9999.712890625,0,0.845294697284699,99.9020004272461,11.0736721038818,99.9020004272461,8.81902767181396,99.9020004272461,,,0.000244975978973773,0.00230260078203223,0.00165510804825075,,25,0.845294697284699,11.0736721038818,8.81902767181396,
,19271592.44,4370,177.995750427246,9999.712890625,0,0.844517285823822,99.9020004272461,11.0632822799683,99.9020004272461,8.81115634918213,99.9020004272461,,,0.000252688353615598,0.00284030691276054,0.00170425133806596,,25,0.844517285823822,11.0632822799683,8.81115634918213,
,19271604.42,4370,177.603500366211,9999.712890625,0,0.843584816455841,99.9020004272461,11.0540850830078,99.9020004272461,8.80301918029785,99.9020004272461,,,0.000296554396559436,0.00219841941183302,0.00168151485153528,,25,0.843584816455841,11.0540850830078,8.80301918029785,
,19271616.55,4370,177.183349609375,9999.712890625,0,0.842682130336761,99.9020004272461,11.0431538772583,99.9020004272461,8.79475009918213,99.9020004272461,,,0.000352984863854972,0.00215438093049743,0.00174341362343978,,25,0.842682130336761,11.0431538772583,8.79475009918213,
,19271628.36,4370,176.795501708984,9999.712890625,0,0.841844358444214,99.9020004272461,11.0343927764893,99.9020004272461,8.78688873291016,99.9020004272461,,,0.000285578503546652,0.00200949812678087,0.00167743115146221,,25,0.841844358444214,11.0343927764893,8.78688873291016,
,19271640.50,4370,176.393547058105,9999.712890625,0,0.840951607227325,99.9020004272461,11.0253308486938,99.9020004272461,8.77880970001221,99.9020004272461,,,0.000243713472981838,0.00272169024281641,0.00169883161807035,,25,0.840951607227325,11.0253308486938,8.77880970001221,
,19271652.58,4370,175.987701416016,9999.712890625,0,0.84002902507782,99.9020004272461,11.0158137512207,99.9020004272461,8.7708390045166,99.9020004272461,,,0.000300758694657293,0.00242581077032189,0.0017092100395177,,25,0.84002902507782,11.0158137512207,8.7708390045166,
,19271664.61,4370,175.584205627441,9999.712890625,0,0.839146196842194,99.9020004272461,11.0030924224854,99.9020004272461,8.76242710113525,99.9020004272461,,,0.000330867905813091,0.0023687603658369,0.00174290045643804,,25,0.839146196842194,11.0030924224854,8.76242710113525,
,19271676.56,4370,175.189453125,9999.712890625,0,0.838289344310761,99.9020004272461,10.9942579269409,99.9020004272461,8.7546503829956,99.9020004272461,,,0.000213028158974786,0.00202047812902819,0.00175189592296665,,25,0.838289344310761,10.9942579269409,8.7546503829956,
,19271688.72,4370,174.777503967285,9999.712890625,0,0.837430958747864,99.9020004272461,10.9881439971924,99.9020004272461,8.74639041900635,99.9020004272461,,,0.000236990107111552,0.00225055306460023,0.00181427501044212,,25,0.837430958747864,10.9881439971924,8.74639041900635,
,19271700.50,4370,174.391593933105,9999.712890625,0,0.836523690223694,99.9020004272461,10.9805704116821,99.9020004272461,8.73876583099365,99.9020004272461,,,0.000338278009400823,0.00210134755239882,0.00185039574169821,,25,0.836523690223694,10.9805704116821,8.73876583099365,
,19271712.69,4370,173.979606628418,9999.712890625,0,0.835569865703583,99.9020004272461,10.970117149353,99.9020004272461,8.73029041290283,99.9020004272461,,,0.000315448784190251,0.00138866470569404,0.00187401352518268,,25,0.835569865703583,10.970117149353,8.73029041290283,
,19271724.55,4370,173.586700439453,9999.712890625,0,0.834801571369171,99.9020004272461,10.9608376312256,99.9020004272461,8.72251541137695,99.9020004272461,,,0.000266628327492453,0.00305486900234963,0.00177584426974887,,25,0.834801571369171,10.9608376312256,8.72251541137695,
,19271735.39,4370,173.229751586914,9999.712890625,0,0.833982150554657,99.9020004272461,10.9524195861816,99.9020004272461,8.71522975921631,99.9020004272461,,,0.000345243926581752,0.0014720618140653,0.00172950190170593,,25,0.833982150554657,10.9524195861816,8.71522975921631,
,19271748.52,4370,172.795799255371,9999.712890625,0,0.833023715019226,99.9020004272461,10.9403282928467,99.9020004272461,8.70629535675049,99.9020004272461,,,0.00024548688592984,0.00323324689216925,0.00176152854142675,,25,0.833023715019226,10.9403282928467,8.70629535675049,
,19271760.50,4370,172.393051147461,9999.712890625,0,0.832121059894562,99.9020004272461,10.9287242507935,99.9020004272461,8.69824695587158,99.9020004272461,,,0.000288671117325687,0.00170456707430456,0.00173802896975598,,25,0.832121059894562,10.9287242507935,8.69824695587158,
,19271772.61,4370,171.990097045898,9999.712890625,0,0.831297805309296,99.9020004272461,10.9224680328369,99.9020004272461,8.69001819610596,99.9020004272461,,,0.000265356263469275,0.00235020828041311,0.00175054510827373,,25,0.831297805309296,10.9224680328369,8.69001819610596,
,19271784.67,4370,171.588401794434,9999.712890625,0,0.830370688438416,99.9020004272461,10.9133993530273,99.9020004272461,8.68202095031738,99.9020004272461,,,0.000296765339776338,0.00203499436241293,0.001793277578205,,25,0.830370688438416,10.9133993530273,8.68202095031738,
,19271796.36,4370,171.189094543457,9999.712890625,0,0.829536747932434,99.9020004272461,10.906824760437,99.9020004272461,8.67401447296143,99.9020004272461,,,0.000313735692855576,0.0015109681377444,0.00178680680612473,,25,0.829536747932434,10.906824760437,8.67401447296143,
,19271808.58,4370,170.776306152344,9999.712890625,0,0.828552350997925,99.9020004272461,10.8955924606323,99.9020004272461,8.66559337615967,99.9020004272461,,,0.000359074017162474,0.00192844721430395,0.00181757125051252,,25,0.828552350997925,10.8955924606323,8.66559337615967,
,19271820.67,4370,170.376350402832,9999.712890625,0,0.827684788703918,99.9020004272461,10.8892346954346,99.9020004272461,8.65733093261719,99.9020004272461,,,0.000238299242855799,0.00247501867915552,0.00169040899085132,,25,0.827684788703918,10.8892346954346,8.65733093261719,
,19271831.50,4370,170.020050048828,9999.712890625,0,0.826988322734833,99.9020004272461,10.8781690979004,99.9020004272461,8.65027679443359,99.9020004272461,,,0.000303476995645011,0.00305738449831071,0.00171899384251419,,25,0.826988322734833,10.8781690979004,8.65027679443359,
,19271843.50,4370,169.614395141602,9999.712890625,0,0.82614138841629,99.9020004272461,10.8680631256104,99.9020004272461,8.64186264038086,99.9020004272461,,,0.000256425461571392,0.00186646825211447,0.00176191714683856,,25,0.82614138841629,10.8680631256104,8.64186264038086,
,19271856.70,4370,169.18635559082,9999.712890625,0,0.825066874027252,99.9020004272461,10.856277961731,99.9020004272461,8.63319389343262,99.9020004272461,,,0.000279242743115436,0.00202821063220959,0.00177426300166979,,25,0.825066874027252,10.856277961731,8.63319389343262,
,19271867.33,4370,168.833053588867,9999.712890625,0,0.824391787052155,99.9020004272461,10.8489763259888,99.9020004272461,8.62579231262207,99.9020004272461,,,0.000262224194417795,0.00244673413250556,0.00175638494593857,,25,0.824391787052155,10.8489763259888,8.62579231262207,
,19271880.58,4370,168.379302978516,9999.712890625,0,0.823366162776947,99.9020004272461,10.8383213424683,99.9020004272461,8.61680061340332,99.9020004272461,,,0.000283887254391757,0.00324007966340668,0.00178953979805167,,25,0.823366162776947,10.8383213424683,8.61680061340332,
,19271892.45,4370,167.989845275879,9999.712890625,0,0.822574968338013,99.9020004272461,10.8276558303833,99.9020004272461,8.60874214172363,99.9020004272461,,,0.000269518821913193,0.00213911926760223,0.00178773520989065,,25,0.822574968338013,10.8276558303833,8.60874214172363,
,19271903.50,4370,167.62370300293,9999.712890625,0,0.821714301109314,99.9020004272461,10.8162202835083,99.9020004272461,8.60136920928955,99.9020004272461,,,0.000287259452788304,0.00246109465293644,0.00177757673682322,,25,0.821714301109314,10.8162202835083,8.60136920928955,
,19271915.56,4370,167.222297668457,9999.712890625,0,0.820910921096802,99.9020004272461,10.8088278961182,99.9020004272461,8.59303260803223,99.9020004272461,,,0.000301849959313477,0.00159063526741874,0.0017782659098505,,25,0.820910921096802,10.8088278961182,8.59303260803223,
,19271927.64,4370,166.816802978516,9999.712890625,0,0.820032675266266,99.9020004272461,10.7983026885986,99.9020004272461,8.58493980407715,99.9020004272461,,,0.000265052703819628,0.00211504326816941,0.00171323470574538,,25,0.820032675266266,10.7983026885986,8.58493980407715,
,19271940.64,4370,166.387855529785,9999.712890625,0,0.8190154337883,99.9020004272461,10.7885985565186,99.9020004272461,8.5760612487793,99.9020004272461,,,0.000245600097316622,0.00235580965497659,0.00175696508177564,,25,0.8190154337883,10.7885985565186,8.5760612487793,
,19271951.58,4370,166.020843505859,9999.712890625,0,0.81828916311264,99.9020004272461,10.7784392929077,99.9020004272461,8.56847248077393,99.9020004272461,,,0.000282465162487522,0.00254297185219086,0.00180038156389381,,25,0.81828916311264,10.7784392929077,8.56847248077393,
,19271963.59,4370,165.615653991699,9999.712890625,0,0.817305557727814,99.9020004272461,10.7706572723389,99.9020004272461,8.56029037475586,99.9020004272461,,,0.000213205330083698,0.00207511059123213,0.00175991459567802,,25,0.817305557727814,10.7706572723389,8.56029037475586,
,19271975.61,4370,165.222503662109,9999.712890625,0,0.816488411426544,99.9020004272461,10.7595022201538,99.9020004272461,8.55237705230713,99.9020004272461,,,0.000289091593491744,0.00231194653510502,0.00181483212685319,,25,0.816488411426544,10.7595022201538,8.55237705230713,
,19271988.84,4370,164.776550292969,9999.712890625,0,0.815520806312561,99.9020004272461,10.7491128921509,99.9020004272461,8.54329833984375,99.9020004272461,,,0.000268355667883203,0.00180074328686365,0.00181963320893381,,25,0.815520806312561,10.7491128921509,8.54329833984375,
,19272005.45,4370,164.221099853516,9999.712890625,0,0.814405047893524,99.9020004272461,10.7348038864136,99.9020004272461,8.53173156738281,99.9020004272461,,,0.000336682834940708,0.00299129617242298,0.00174909049208843,,25,0.814405047893524,10.7348038864136,8.53173156738281,
,19272017.73,4370,163.819801330566,9999.712890625,0,0.813401589393616,99.9020004272461,10.7213874053955,99.9020004272461,8.52361358642578,99.9020004272461,,,0.000216899500084055,0.00195024427025662,0.00174201379962036,,25,0.813401589393616,10.7213874053955,8.52361358642578,
,19272029.59,4370,163.425148010254,9999.712890625,0,0.812659268379211,99.9020004272461,10.7124964523315,99.9020004272461,8.51543689727783,99.9020004272461,,,0.000293474930395723,0.00182589002653498,0.00183915787482214,,25,0.812659268379211,10.7124964523315,8.51543689727783,
,19272041.59,4370,163.020896911621,9999.712890625,0,0.811763479709625,99.9020004272461,10.7020363616943,99.9020004272461,8.50696910858154,99.9020004272461,,,0.000276261140210104,0.00232789178913522,0.00178229732662034,,25,0.811763479709625,10.7020363616943,8.50696910858154,
,19272053.77,4370,162.616996765137,9999.712890625,0,0.810911197662354,99.9020004272461,10.6916036605835,99.9020004272461,8.49860668182373,99.9020004272461,,,0.000319713522751959,0.00243063243671878,0.00186430371256784,,25,0.810911197662354,10.6916036605835,8.49860668182373,
