"Date            : 04/11/08"
"User            : phyanna"
"DataFile Name   : Ta3_caliblitho_la_offspec_0_5"
"Scan Type       : Off Specular Scan"

"Start Angle     : 1"
"End Angle       : 11"
"Step Size       : 0.01"
"Theta Position  : 0.5"
"Count Time (Sec):  1"

"NOTE Counts per Second Recorded."


******** EasyPlot save file ********
******** open new graph     ********
//pos 0 0 1 1
/st    OFF                 ;3D state
/ag  
/fl
/sd    OFF
/sm    OFF
/oaam  x ON
/oaamm x ON
/ogs   x h
/oaam  y ON
/ogs   y h
/og    OFF
/td    xy
/ol    y ON
/et    x "2\q"
/et    y "Intensity (I/Sec)"
/et    g "Off Specular scan"


1,6926
1.00999999046326,5749
1.01999998092651,4681
1.02999997138977,3611
1.03999996185303,2692
1.04999995231628,1947
1.05999994277954,1357
1.07000005245209,830
1.08000004291534,463
1.0900000333786,244
1.10000002384186,126
1.11000001430511,71
1.12000000476837,50
1.12999999523163,44
1.13999998569489,30
1.14999997615814,38
1.1599999666214,40
1.16999995708466,47
1.1800000667572,33
1.19000005722046,42
1.20000004768372,36
1.21000003814697,40
1.22000002861023,37
1.23000001907349,40
1.24000000953674,59
1.25,44
1.25999999046326,42
1.26999998092651,37
1.27999997138977,46
1.28999996185303,44
1.29999995231628,46
1.30999994277954,47
1.3199999332428,47
1.33000004291534,46
1.3400000333786,45
1.35000002384186,43
1.36000001430511,38
1.37000000476837,45
1.37999999523163,42
1.38999998569489,47
1.39999997615814,43
1.4099999666214,39
1.41999995708466,34
1.4300000667572,49
1.44000005722046,52
1.45000004768372,42
1.46000003814697,57
1.47000002861023,36
1.48000001907349,42
1.49000000953674,58
1.5,45
1.50999999046326,49
1.51999998092651,63
1.52999997138977,45
1.53999996185303,44
1.54999995231628,56
1.55999994277954,42
1.5699999332428,53
1.57999992370605,70
1.58999991416931,50
1.60000002384186,44
1.61000001430511,55
1.62000000476837,61
1.62999999523163,53
1.63999998569489,43
1.64999997615814,54
1.66000008583069,57
1.67000007629395,74
1.6800000667572,55
1.69000005722046,67
1.70000004768372,61
1.71000003814697,53
1.72000002861023,68
1.73000001907349,61
1.74000000953674,56
1.75,71
1.75999999046326,48
1.76999998092651,55
1.77999997138977,60
1.78999996185303,49
1.79999995231628,51
1.80999994277954,46
1.8199999332428,49
1.82999992370605,61
1.83999991416931,51
1.85000002384186,68
1.86000001430511,64
1.87000000476837,58
1.87999999523163,49
1.88999998569489,56
1.89999997615814,54
1.91000008583069,61
1.92000007629395,50
1.9300000667572,46
1.94000005722046,46
1.95000004768372,56
1.96000003814697,51
1.97000002861023,47
1.98000001907349,49
1.99000000953674,55
2,55
2.00999999046326,43
2.01999998092651,40
2.02999997138977,38
2.03999996185303,47
2.04999995231628,38
2.05999994277954,36
2.07000017166138,44
2.07999992370605,34
2.09000015258789,44
2.09999990463257,32
2.1100001335144,34
2.11999988555908,28
2.13000011444092,30
2.1399998664856,35
2.15000009536743,20
2.15999984741211,20
2.17000007629395,27
2.17999982833862,42
2.19000005722046,26
2.20000004768372,29
2.21000003814697,35
2.22000002861023,22
2.23000001907349,23
2.24000000953674,19
2.25,26
2.25999999046326,28
2.26999998092651,18
2.27999997138977,17
2.28999996185303,22
2.29999995231628,24
2.30999994277954,32
2.32000017166138,25
2.32999992370605,30
2.34000015258789,22
2.34999990463257,16
2.3600001335144,22
2.36999988555908,29
2.38000011444092,21
2.3899998664856,28
2.40000009536743,18
2.40999984741211,29
2.42000007629395,21
2.42999982833862,21
2.44000005722046,22
2.45000004768372,24
2.46000003814697,20
2.47000002861023,27
2.48000001907349,25
2.49000000953674,19
2.5,28
2.50999999046326,29
2.51999998092651,19
2.52999997138977,26
2.53999996185303,26
2.54999995231628,19
2.55999994277954,22
2.57000017166138,14
2.57999992370605,30
2.59000015258789,24
2.59999990463257,23
2.6100001335144,19
2.61999988555908,29
2.63000011444092,29
2.6399998664856,27
2.65000009536743,26
2.65999984741211,21
2.67000007629395,27
2.67999982833862,33
2.69000005722046,30
2.70000004768372,24
2.71000003814697,26
2.72000002861023,21
2.73000001907349,24
2.74000000953674,20
2.75,27
2.75999999046326,26
2.76999998092651,23
2.77999997138977,17
2.78999996185303,22
2.79999995231628,20
2.80999994277954,28
2.82000017166138,25
2.82999992370605,14
2.84000015258789,12
2.84999990463257,18
2.8600001335144,11
2.86999988555908,20
2.88000011444092,3
2.8899998664856,3
2.90000009536743,16
2.90999984741211,12
2.92000007629395,12
2.92999982833862,10
2.94000005722046,0
