 &SRS
 SRSRUN=435,SRSDAT=201229,SRSTIM=5928,
 SRSSTN='null',SRSPRJ='null    ',SRSEXP='null    ',
 SRSTLE='                                                            ',
 SRSCN1='        ',SRSCN2='        ',SRSCN3='        ',
<MetaDataAtStart>
cmd='scan th -0.2 8.2 0.005 mac116 1'
date='Fri Mar  9 17:09:17 2012'
idd_gap=   16
idd_rowphase1=15.172
idd_rowphase2=    0
idd_rowphase3=15.172
idd_rowphase4=    0
idd_jawphase=6.969
idd_sepphase=    0
idu_gap=   50
idu_rowphase1=-0.004
idu_rowphase2=-0.004
idu_rowphase3=-0.064
idu_rowphase4=-0.064
idu_jawphase=    0
idu_sepphase=    0
pgm_energy=  712
s4xgap=6.7643
s4ygap=-0.9997
th=    4
tth=    8
thp=-3.9949e-05
ttp=    0
eta=0.00011813
sx=4.7099
sy=    5
sz= 0.22
</MetaDataAtStart>
 &END
th	th_enc	tth_enc	mac116	mac119	mac117
0.13500	-4.2544	47.354	3540		107491		693875
0.14000	-4.2494	47.354	3551		107494		693664
0.14500	-4.2444	47.354	3549		107377		693782
0.15000	-4.2394	47.354	3552		107597		693248
0.15500	-4.2344	47.354	3553		107549		693531
0.16000	-4.2294	47.354	3541		107505		693869
0.16500	-4.2244	47.354	3548		107417		694760
0.17000	-4.2194	47.354	3551		107377		694583
0.17500	-4.2144	47.354	3550		107551		694276
0.18001	-4.2092	47.354	3551		107508		693463
0.18500	-4.2042	47.354	3552		107484		693650
0.19000	-4.1992	47.354	3553		107414		693946
0.19500	-4.1942	47.354	3554		107329		694411
0.20000	-4.1892	47.354	3553		107509		693919
0.20500	-4.1842	47.354	3556		107470		693668
0.21000	-4.1792	47.354	3560		107406		693574
0.21501	-4.1742	47.354	3550		107373		693468
0.22000	-4.1692	47.354	3556		107351		692967
0.22500	-4.1642	47.354	3562		107457		693195
0.23000	-4.1592	47.354	3562		107483		693351
0.23500	-4.1542	47.354	3570		107422		693249
0.24000	-4.1492	47.354	3567		107399		693011
0.24500	-4.1439	47.354	3565		107395		693237
0.25000	-4.1392	47.354	3566		107514		694364
0.25500	-4.1342	47.354	3572		107479		694264
0.26000	-4.1292	47.354	3570		107367		694481
0.26500	-4.1242	47.354	3570		107393		694975
0.27000	-4.1192	47.354	3571		107370		694049
0.27500	-4.1142	47.354	3567		107449		694579
0.28000	-4.1092	47.354	3564		107430		694612
0.28500	-4.1042	47.354	3558		107380		694780
0.29000	-4.0992	47.354	3563		107335		694033
0.29500	-4.0942	47.354	3579		107430		694553
0.30000	-4.0889	47.354	3590		107456		694509
0.30500	-4.0842	47.354	3597		107390		694403
0.31000	-4.0792	47.354	3597		107365		693484
0.31500	-4.0742	47.354	3609		107289		694534
0.32000	-4.0692	47.354	3614		107358		693791
0.32500	-4.0642	47.354	3620		107468		693837
0.33000	-4.0592	47.354	3623		107337		693757
0.33500	-4.0542	47.354	3613		107330		694173
0.34000	-4.0492	47.354	3614		107241		694093
0.34500	-4.0442	47.354	3606		107404		693206
0.35000	-4.0392	47.354	3600		107387		694298
0.35500	-4.0342	47.354	3593		107371		693813
0.36000	-4.0292	47.354	3603		107309		693128
0.36500	-4.0242	47.354	3596		107233		693254
0.37000	-4.0192	47.354	3585		107332		693459
0.37500	-4.0142	47.354	3590		107357		693719
0.38000	-4.0092	47.354	3596		107390		693446
0.38500	-4.0042	47.354	3597		107303		693569
0.39000	-3.9992	47.354	3610		107272		693221
0.39500	-3.9942	47.354	3620		107409		692994
0.40000	-3.9892	47.354	3608		107362		693292
0.40500	-3.9842	47.354	3616		107274		693009
0.41001	-3.9792	47.354	3623		107293		693867
0.41500	-3.9742	47.354	3626		107237		693474
0.42000	-3.9692	47.354	3629		107357		694189
0.42500	-3.9644	47.354	3632		107392		694206
0.43000	-3.9592	47.354	3639		107288		694358
0.43500	-3.9542	47.354	3646		107252		693564
0.44000	-3.9492	47.354	3646		107205		693283
0.44501	-3.9442	47.354	3656		107390		693255
0.45000	-3.9392	47.354	3650		107376		694239
0.45500	-3.9342	47.354	3656		107286		693538
0.46000	-3.9292	47.354	3679		107282		693678
0.46500	-3.9242	47.354	3711		107240		693990
0.47000	-3.9192	47.354	3744		107409		693398
0.47500	-3.9142	47.354	3778		107349		693627
0.48000	-3.9092	47.354	3822		107285		693925
0.48500	-3.9042	47.354	3860		107264		693784
0.49000	-3.8992	47.354	3883		107164		693992
0.49500	-3.8942	47.354	3870		107286		693271
0.50000	-3.8892	47.354	3864		107350		694136
0.50500	-3.8842	47.354	3847		107309		694691
0.51000	-3.8792	47.354	3811		107235		693804
0.51500	-3.8742	47.354	3784		107226		694079
0.52000	-3.8694	47.354	3767		107317		694569
0.52500	-3.8644	47.354	3726		107289		694376
0.53000	-3.8594	47.354	3709		107208		694629
0.53500	-3.8544	47.354	3717		107138		694517
0.54000	-3.8494	47.354	3720		107143		694094
0.54500	-3.8444	47.354	3732		107284		694526
0.55000	-3.8394	47.354	3737		107319		693829
0.55500	-3.8344	47.354	3734		107271		693619
0.56000	-3.8294	47.354	3736		107240		694646
0.56500	-3.8244	47.354	3732		107090		694502
0.57000	-3.8197	47.354	3715		107168		694144
0.57500	-3.8144	47.354	3722		107221		694443
0.58000	-3.8097	47.354	3710		107225		694433
0.58500	-3.8047	47.354	3705		107153		693434
0.59000	-3.7994	47.354	3699		107149		694633
0.59500	-3.7944	47.354	3703		107194		694320
0.60000	-3.7894	47.354	3697		107232		693954
0.60500	-3.7844	47.354	3706		107249		694081
0.61000	-3.7794	47.354	3696		107185		693981
0.61500	-3.7747	47.354	3695		107130		694276
0.62000	-3.7694	47.354	3701		107232		694528
0.62500	-3.7644	47.354	3716		107202		694838
0.63000	-3.7597	47.354	3722		107183		694203
0.63500	-3.7547	47.354	3728		107120		693601
0.64000	-3.7497	47.354	3762		107067		693136
0.64500	-3.7447	47.354	3777		107176		694416
0.65000	-3.7397	47.354	3800		107220		694115
0.65500	-3.7347	47.354	3820		107215		694251
0.66000	-3.7297	47.354	3833		107149		694130
0.66500	-3.7247	47.354	3839		107122		693570
0.67000	-3.7197	47.354	3846		107128		693474
0.67500	-3.7147	47.354	3862		107172		694043
0.68000	-3.7097	47.354	3867		107203		694551
0.68501	-3.7047	47.354	3889		107152		693911
0.69000	-3.6997	47.354	3910		107132		693941
0.69500	-3.6947	47.354	3928		107207		694704
0.70000	-3.6897	47.354	3934		107233		694608
0.70500	-3.6847	47.354	3928		107177		693900
0.71000	-3.6797	47.354	3941		107178		694339
0.71500	-3.6747	47.354	3924		107134		694897
0.72001	-3.6697	47.354	3898		107091		694453
0.72500	-3.6647	47.354	3890		107220		694667
0.73000	-3.6597	47.354	3847		107205		694242
0.73500	-3.6547	47.354	3844		107153		694889
0.74000	-3.6497	47.354	3852		107088		695477
0.74500	-3.6447	47.354	3856		106957		694150
0.75000	-3.6397	47.354	3862		107137		695043
0.75500	-3.6347	47.354	3866		107146		695341
0.76000	-3.6297	47.354	3877		107163		695115
0.76500	-3.6247	47.354	3887		107053		695147
0.77000	-3.6197	47.354	3900		106983		695357
0.77500	-3.6147	47.354	3924		107164		694522
0.78000	-3.6097	47.354	3932		107156		695157
0.78500	-3.6047	47.354	3946		107094		693773
0.79000	-3.5997	47.354	3962		107019		695087
0.79500	-3.5947	47.354	3966		106922		694591
0.80000	-3.5897	47.354	3974		107165		695209
0.80500	-3.5847	47.354	3982		107103		694395
0.81000	-3.5800	47.354	3992		107044		694331
0.81500	-3.5750	47.354	3993		106964		694050
0.82000	-3.5700	47.354	4005		106984		694105
0.82500	-3.5650	47.354	4023		107084		694440
0.83000	-3.5600	47.354	4081		107039		694847
0.83500	-3.5550	47.354	4190		106996		694523
0.84000	-3.5500	47.354	4354		106984		694206
0.84500	-3.5447	47.354	4609		106933		695384
0.85000	-3.5400	47.354	4866		107013		694539
0.85500	-3.5350	47.354	5155		107084		693820
0.86000	-3.5297	47.354	5363		106987		693651
0.86500	-3.5250	47.354	5512		106966		693796
0.87000	-3.5200	47.354	5537		106886		693439
0.87500	-3.5150	47.354	5372		106920		692770
0.88000	-3.5100	47.354	5231		107021		693375
0.88500	-3.5050	47.354	4889		106980		693282
0.89000	-3.5000	47.354	4700		106958		692949
0.89500	-3.4950	47.354	4466		106912		693651
0.90000	-3.4900	47.354	4380		106874		693160
0.90500	-3.4850	47.354	4327		107028		693814
0.90999	-3.4800	47.354	4309		106991		693773
0.91500	-3.4750	47.354	4348		106937		693420
0.92000	-3.4700	47.354	4353		106909		693817
0.92500	-3.4650	47.354	4358		106880		694534
0.93000	-3.4600	47.354	4337		106993		694547
0.93500	-3.4550	47.354	4293		107013		694342
0.94001	-3.4497	47.354	4260		106946		694105
0.94500	-3.4447	47.354	4271		106855		694371
0.95000	-3.4400	47.354	4273		106881		694521
0.95500	-3.4350	47.354	4280		106956		694064
0.96000	-3.4300	47.354	4288		106950		694191
0.96500	-3.4250	47.354	4261		106877		694483
0.97000	-3.4200	47.354	4247		106829		694301
0.97500	-3.4147	47.354	4173		106864		694678
0.98000	-3.4100	47.354	4148		106914		694927
0.98501	-3.4047	47.354	4141		106988		694069
0.99000	-3.3997	47.354	4123		106918		694034
0.99500	-3.3947	47.354	4144		106859		694002
1.0000	-3.3897	47.354	4211		106889		694504
1.0050	-3.3847	47.354	4300		106849		694736
1.0100	-3.3797	47.354	4420		107016		694750
1.0150	-3.3747	47.354	4525		106917		694187
1.0200	-3.3697	47.354	4662		106833		695086
1.0250	-3.3647	47.354	4739		106820		694348
1.0300	-3.3597	47.354	4801		106811		695244
1.0350	-3.3547	47.354	4775		106983		694746
1.0400	-3.3497	47.354	4770		106902		694583
1.0450	-3.3447	47.354	4729		106887		694295
1.0500	-3.3394	47.354	4689		106844		694225
1.0550	-3.3344	47.354	4543		106771		694209
1.0600	-3.3297	47.354	4426		106937		694708
1.0650	-3.3247	47.354	4495		106877		694566
1.0700	-3.3197	47.354	4568		106797		693973
1.0750	-3.3147	47.354	4659		106770		694543
1.0800	-3.3097	47.354	4664		106734		695026
1.0850	-3.3047	47.354	4710		106914		694467
1.0900	-3.2997	47.354	4719		106880		694726
1.0950	-3.2944	47.354	4727		106836		694791
1.1000	-3.2894	47.354	4650		106792		694368
1.1050	-3.2844	47.354	4558		106705		694609
1.1100	-3.2794	47.354	4551		106851		693953
1.1150	-3.2744	47.354	4567		106871		694402
1.1200	-3.2694	47.354	4521		106856		694977
1.1250	-3.2644	47.354	4457		106718		693551
1.1300	-3.2594	47.354	4307		106723		694182
1.1350	-3.2544	47.354	4249		106771		694934
1.1400	-3.2494	47.354	4183		106882		694518
1.1450	-3.2444	47.354	4166		106799		694538
1.1500	-3.2394	47.354	4180		106686		694411
1.1550	-3.2344	47.354	4171		106741		693804
1.1600	-3.2294	47.354	4173		106728		693959
1.1650	-3.2244	47.354	4172		106868		694050
1.1700	-3.2194	47.354	4186		106815		694478
1.1750	-3.2144	47.354	4197		106733		694257
1.1800	-3.2094	47.354	4204		106694		694957
1.1850	-3.2042	47.354	4227		106703		695022
1.1900	-3.1992	47.354	4249		106878		694274
1.1950	-3.1942	47.354	4245		106864		694874
1.2000	-3.1892	47.354	4246		106762		694943
1.2050	-3.1842	47.354	4269		106742		694184
1.2100	-3.1792	47.354	4310		106722		694425
1.2150	-3.1742	47.354	4345		106811		694721
1.2200	-3.1692	47.354	4388		106794		694255
1.2250	-3.1642	47.354	4456		106780		694792
1.2300	-3.1592	47.354	4519		106758		694874
1.2350	-3.1542	47.354	4541		106701		694567
1.2400	-3.1492	47.354	4535		106704		694332
1.2450	-3.1439	47.354	4510		106828		694345
1.2500	-3.1392	47.354	4505		106749		695320
1.2550	-3.1342	47.354	4472		106748		695725
1.2600	-3.1292	47.354	4369		106719		695428
1.2650	-3.1242	47.354	4338		106623		695380
1.2700	-3.1192	47.354	4392		106764		695522
1.2750	-3.1142	47.354	4485		106755		695548
1.2800	-3.1092	47.354	4545		106723		695416
1.2850	-3.1042	47.354	4575		106684		694931
1.2900	-3.0992	47.354	4645		106605		695389
1.2950	-3.0942	47.354	4679		106783		694391
1.3000	-3.0889	47.354	4661		106773		695002
1.3050	-3.0839	47.354	4551		106732		695904
1.3100	-3.0792	47.354	4502		106686		694933
1.3150	-3.0742	47.354	4534		106591		694377
1.3200	-3.0692	47.354	4558		106809		694433
1.3250	-3.0642	47.354	4522		106793		694929
1.3300	-3.0592	47.354	4447		106714		695115
1.3350	-3.0542	47.354	4345		106662		694550
1.3400	-3.0531	47.354	4341		106578		694955
1.3450	-3.0506	47.354	4321		106697		695185
1.3500	-3.0456	47.354	4281		106786		695292
1.3550	-3.0406	47.354	4277		106761		695627
1.3600	-3.0356	47.354	4293		106654		695623
1.3650	-3.0306	47.354	4301		106563		695792
1.3700	-3.0256	47.354	4270		106561		695574
1.3750	-3.0206	47.354	4260		106705		695279
1.3800	-3.0156	47.354	4279		106642		694970
1.3850	-3.0106	47.354	4303		106658		695460
1.3900	-3.0056	47.354	4352		106633		696015
1.3950	-3.0006	47.354	4458		106554		695552
1.4000	-2.9958	47.354	4605		106724		695339
1.4050	-2.9908	47.354	4755		106695		695691
1.4100	-2.9858	47.354	4861		106695		695658
1.4150	-2.9808	47.354	4893		106621		695687
1.4200	-2.9758	47.354	4862		106513		695743
1.4250	-2.9708	47.354	4761		106687		695757
1.4300	-2.9658	47.354	4588		106728		695517
1.4350	-2.9608	47.354	4366		106678		694794
1.4400	-2.9556	47.354	4334		106576		694977
1.4450	-2.9508	47.354	4437		106547		695489
1.4500	-2.9458	47.354	4551		106621		695649
1.4550	-2.9408	47.354	4679		106634		695218
1.4600	-2.9358	47.354	4825		106617		695311
1.4650	-2.9308	47.354	4906		106574		695076
1.4700	-2.9258	47.354	4818		106599		696355
1.4750	-2.9208	47.354	4578		106525		696932
1.4800	-2.9158	47.354	4514		106647		697205
1.4850	-2.9108	47.354	4549		106605		695978
1.4900	-2.9056	47.354	4615		106627		695956
1.4950	-2.9008	47.354	4636		106541		695387
1.5000	-2.8958	47.354	4668		106516		695186
1.5050	-2.8908	47.354	4704		106664		695470
1.5100	-2.8858	47.354	4680		106576		696169
1.5150	-2.8808	47.354	4614		106577		695901
1.5200	-2.8758	47.354	4609		106624		695723
1.5250	-2.8708	47.354	4655		106536		695952
1.5300	-2.8658	47.354	4787		106634		695807
1.5350	-2.8608	47.354	4891		106552		695999
1.5400	-2.8558	47.354	4904		106523		695759
1.5450	-2.8508	47.354	4895		106549		696059
1.5500	-2.8458	47.354	4815		106519		695651
1.5550	-2.8408	47.354	4655		106541		696126
1.5600	-2.8358	47.354	4477		106585		696307
1.5650	-2.8308	47.354	4354		106526		696490
1.5700	-2.8258	47.354	4345		106584		696112
1.5750	-2.8211	47.354	4338		106479		695410
1.5800	-2.8158	47.354	4326		106399		694755
1.5850	-2.8108	47.354	4297		106562		694892
1.5900	-2.8061	47.354	4274		106585		694782
1.5950	-2.8011	47.354	4278		106527		695179
1.6000	-2.7961	47.354	4249		106450		695104
1.6050	-2.7911	47.354	4248		106416		694800
1.6100	-2.7861	47.354	4284		106632		696011
1.6150	-2.7811	47.354	4325		106554		694928
1.6200	-2.7761	47.354	4344		106551		694526
1.6250	-2.7711	47.354	4385		106551		695050
1.6300	-2.7661	47.354	4421		106490		695106
1.6350	-2.7611	47.354	4418		106441		695395
1.6400	-2.7561	47.354	4361		106534		695105
1.6450	-2.7511	47.354	4341		106589		695051
1.6500	-2.7461	47.354	4344		106554		694622
1.6550	-2.7411	47.354	4370		106451		695665
1.6600	-2.7361	47.354	4371		106335		694538
1.6650	-2.7311	47.354	4369		106580		694623
1.6700	-2.7264	47.354	4388		106543		695137
1.6750	-2.7211	47.354	4398		106514		694893
1.6800	-2.7161	47.354	4396		106424		695025
1.6850	-2.7111	47.354	4390		106422		694519
1.6900	-2.7061	47.354	4420		106509		694947
1.6950	-2.7011	47.354	4430		106502		695320
1.7000	-2.6964	47.354	4449		106490		694904
1.7050	-2.6914	47.354	4477		106472		695681
1.7100	-2.6864	47.354	4490		106398		695117
1.7150	-2.6814	47.354	4448		106421		695124
1.7200	-2.6764	47.354	4430		106490		694991
1.7250	-2.6714	47.354	4413		106508		695138
1.7300	-2.6661	47.354	4423		106407		695295
1.7350	-2.6611	47.354	4434		106416		694814
1.7400	-2.6561	47.354	4465		106451		695104
1.7450	-2.6511	47.354	4478		106503		694550
1.7500	-2.6461	47.354	4472		106446		694992
1.7550	-2.6411	47.354	4439		106424		694451
1.7600	-2.6361	47.354	4429		106423		694584
1.7650	-2.6311	47.354	4435		106421		695416
1.7700	-2.6261	47.354	4461		106518		695333
1.7750	-2.6211	47.354	4481		106469		694888
1.7800	-2.6161	47.354	4498		106472		695248
1.7850	-2.6111	47.354	4531		106394		694581
1.7900	-2.6061	47.354	4540		106374		694979
1.7950	-2.6011	47.354	4536		106473		694487
1.8000	-2.5961	47.354	4529		106462		695167
1.8050	-2.5911	47.354	4516		106514		694518
1.8100	-2.5861	47.354	4520		106415		694792
1.8150	-2.5811	47.354	4532		106361		694657
1.8200	-2.5761	47.354	4563		106477		694935
1.8250	-2.5711	47.354	4603		106510		695359
1.8300	-2.5661	47.354	4649		106429		695228
1.8350	-2.5611	47.354	4691		106372		694569
1.8400	-2.5561	47.354	4697		106297		694966
1.8450	-2.5514	47.354	4713		106310		695252
1.8500	-2.5461	47.354	4739		106433		694044
1.8550	-2.5414	47.354	4761		106407		694855
1.8600	-2.5364	47.354	4763		106404		695437
1.8650	-2.5311	47.354	4735		106324		695685
1.8700	-2.5261	47.354	4749		106312		694635
1.8750	-2.5214	47.354	4807		106418		695777
1.8800	-2.5161	47.354	4953		106320		695215
1.8850	-2.5111	47.354	5113		106375		694476
1.8900	-2.5061	47.354	5252		106297		695367
1.8950	-2.5014	47.354	5453		106252		695341
1.9000	-2.4964	47.354	5618		106342		695983
1.9050	-2.4914	47.354	5686		106400		695423
1.9100	-2.4864	47.354	5795		106340		695279
1.9150	-2.4814	47.354	5931		106280		695334
1.9200	-2.4764	47.354	5903		106283		695959
1.9250	-2.4714	47.354	5694		106224		695795
1.9300	-2.4661	47.354	5541		106380		695660
1.9350	-2.4611	47.354	5367		106334		695688
1.9400	-2.4561	47.354	5243		106310		694987
1.9450	-2.4511	47.354	5210		106294		695277
1.9500	-2.4461	47.354	5217		106226		694838
1.9550	-2.4414	47.354	5229		106301		695489
1.9600	-2.4364	47.354	5279		106361		694035
1.9650	-2.4314	47.354	5255		106298		694653
1.9700	-2.4264	47.354	5231		106254		694917
1.9750	-2.4214	47.354	5199		106219		694708
1.9800	-2.4161	47.354	5154		106377		694576
1.9850	-2.4111	47.354	5123		106350		694740
1.9900	-2.4061	47.354	5222		106290		695287
1.9950	-2.4011	47.354	5398		106224		694931
2.0000	-2.3961	47.354	5523		106155		695008
2.0050	-2.3911	47.354	5584		106233		695648
2.0100	-2.3861	47.354	5561		106287		695151
2.0150	-2.3811	47.354	5500		106300		695097
2.0200	-2.3761	47.354	5569		106297		694849
2.0250	-2.3711	47.354	5693		106184		695254
2.0300	-2.3661	47.354	5733		106151		695358
2.0350	-2.3611	47.354	5666		106290		695679
2.0400	-2.3558	47.354	5593		106242		695091
2.0450	-2.3508	47.354	5588		106234		695101
2.0500	-2.3461	47.354	5770		106216		695384
2.0550	-2.3408	47.354	6185		106152		694897
2.0600	-2.3358	47.354	7150		106281		694869
2.0650	-2.3308	47.354	9118		106253		695537
2.0700	-2.3258	47.354	13578		106284		695339
2.0750	-2.3208	47.354	16304		106212		695269
2.0800	-2.3158	47.354	16378		106107		696078
2.0850	-2.3108	47.354	12630		106198		695201
2.0900	-2.3058	47.354	7934		106253		695447
2.0950	-2.3008	47.354	6664		106237		695308
2.1000	-2.2958	47.354	6321		106135		695081
2.1050	-2.2908	47.354	6377		106207		695523
2.1100	-2.2858	47.354	6442		106146		694732
2.1150	-2.2808	47.354	6489		106226		694709
2.1200	-2.2758	47.354	6382		106235		695344
2.1250	-2.2708	47.354	6129		106234		694391
2.1300	-2.2658	47.354	5959		106149		695896
2.1350	-2.2608	47.354	6071		106040		695012
2.1400	-2.2556	47.354	6076		106135		694838
2.1450	-2.2508	47.354	6023		106171		695523
2.1500	-2.2458	47.354	5832		106175		694736
2.1550	-2.2408	47.354	5695		106129		695718
2.1600	-2.2358	47.354	5570		106049		695473
2.1650	-2.2308	47.354	5522		106077		695318
2.1700	-2.2258	47.354	5503		106194		695614
2.1750	-2.2208	47.354	5501		106114		695523
2.1800	-2.2156	47.354	5524		106157		695400
2.1850	-2.2106	47.354	5486		106065		695624
2.1900	-2.2056	47.354	5435		105980		695065
2.1950	-2.2006	47.354	5503		106220		695579
2.2000	-2.1956	47.354	5605		106144		696022
2.2050	-2.1906	47.354	5653		106018		695312
2.2100	-2.1856	47.354	5617		106075		694644
2.2150	-2.1806	47.354	5608		105969		695784
2.2200	-2.1756	47.354	5746		106073		694888
2.2250	-2.1706	47.354	5994		106093		694860
2.2300	-2.1656	47.354	6237		106112		695076
2.2350	-2.1606	47.354	6421		106050		695311
2.2400	-2.1556	47.354	6607		105978		695427
2.2450	-2.1503	47.354	6725		106084		695225
2.2500	-2.1453	47.354	6608		106132		695916
2.2550	-2.1406	47.354	6524		106103		694927
2.2600	-2.1356	47.354	6657		105837		695685
2.2650	-2.1306	47.354	7053		105662		695321
2.2700	-2.1256	47.354	8304		105838		696186
2.2750	-2.1206	47.354	11877		106357		695117
2.2800	-2.1156	47.354	13089		106683		695457
2.2850	-2.1103	47.354	12232		107059		695417
2.2900	-2.1100	47.354	12068		106985		694692
2.2950	-2.1053	47.354	8914		106958		695527
2.3000	-2.1003	47.354	6859		107037		695381
2.3050	-2.0953	47.354	6261		107122		695244
2.3100	-2.0906	47.354	6076		107041		695314
2.3150	-2.0853	47.354	6014		106983		695511
2.3200	-2.0803	47.354	5993		106999		695164
2.3250	-2.0756	47.354	5855		106910		695812
2.3300	-2.0706	47.354	5812		107065		695114
2.3350	-2.0656	47.354	5837		107085		695229
2.3400	-2.0606	47.354	5920		107018		694559
2.3450	-2.0553	47.354	5986		106949		694963
2.3500	-2.0503	47.354	5985		106982		694305
2.3550	-2.0456	47.354	5863		106924		694773
2.3600	-2.0406	47.354	5735		107034		694700
2.3650	-2.0356	47.354	5751		107026		694685
2.3700	-2.0306	47.354	5852		107016		695298
2.3750	-2.0256	47.354	5893		106924		695267
2.3800	-2.0206	47.354	5918		106887		695250
2.3850	-2.0156	47.354	5963		107029		696071
2.3900	-2.0106	47.354	5954		107005		695073
2.3950	-2.0056	47.354	5967		106978		695023
2.4000	-2.0006	47.354	5971		106945		695029
2.4050	-1.9956	47.354	6126		106838		694897
2.4100	-1.9906	47.354	6247		106859		694172
2.4150	-1.9856	47.354	6204		107064		694680
2.4200	-1.9806	47.354	6148		106986		695406
2.4250	-1.9756	47.354	6398		106974		696067
2.4300	-1.9706	47.354	7386		106963		695509
2.4350	-1.9656	47.354	9698		106879		694832
2.4400	-1.9606	47.354	12660		107026		694880
2.4450	-1.9556	47.354	14952		106996		695125
2.4500	-1.9506	47.354	16881		107031		694786
2.4550	-1.9458	47.354	16631		106993		695121
2.4600	-1.9408	47.354	14906		106858		695987
2.4650	-1.9358	47.354	11830		106937		695447
2.4700	-1.9308	47.354	9746		107060		695035
2.4750	-1.9258	47.354	8600		107054		695205
2.4800	-1.9208	47.354	7273		106977		695248
2.4850	-1.9158	47.354	7330		106973		695656
2.4900	-1.9108	47.354	7637		106930		695400
2.4950	-1.9056	47.354	7590		107002		695568
2.5000	-1.9008	47.354	6996		107034		694936
